@relation GENERATED
@attribute AX numeric
@attribute AY numeric
@attribute DEC {MIN,MAJ}
@data
0.5480804018507758,6.7127677725264405,MIN
1.6604827569393987,5.4716639178184385,MIN
0.5701829269872202,3.591706442776319,MIN
1.3339623110852108,6.335381380435297,MIN
0.9520726190362154,4.963543911605808,MIN
1.088505744944123,4.479766763430749,MIN
0.6291442815638761,3.9934356929050336,MIN
0.2638879500440623,5.299906354673778,MIN
1.4150261907983113,3.61604930081389,MIN
0.6845135277586833,6.228990624351382,MIN
1.7969158828473064,4.98788676964338,MIN
1.07099850143163,6.114089628164457,MIN
0.6891088093826346,4.742252159334969,MIN
1.7240393931400062,4.3866547029307394,MIN
1.3587830616201921,5.693125364699486,MIN
1.0156292552368227,3.8785346967181096,MIN
0.09001340604040198,5.135980253191297,MIN
1.2540636086831929,3.304538799614113,MIN
0.523550945643565,5.917480123151606,MIN
1.635953300732188,4.676376268443603,MIN
0.42944581378313196,4.124678390857143,MIN
-0.09264694526791573,-0.17800026145063597,MAJ
0.14172805473208427,-1.4125681626852038,MAJ
-2.3582719452679157,-2.5236792737963154,MAJ
2.6417280547320843,4.142987392870351,MAJ
-3.6082719452679157,0.8096540595370183,MAJ
1.3917280547320843,-3.6347903849074266,MAJ
-1.1082719452679157,3.0318762817592395,MAJ
3.8917280547320843,-0.30145705157409275,MAJ
0.7667280547320843,2.6615059113888693,MAJ
-1.7332719452679157,-0.6718274219444631,MAJ
3.2667280547320843,-1.782938533055574,MAJ
2.0167280547320843,1.550394800277759,MAJ
-0.4832719452679157,-2.8940496441666856,MAJ
-4.545771945267916,0.4392836891666474,MAJ
0.4542280547320843,-4.375531125648167,MAJ
-2.0457719452679157,2.2911355410185,MAJ
2.9542280547320843,-1.0421977923148336,MAJ
-3.2957719452679157,-2.1533089034259447,MAJ
1.7042280547320843,4.5133577632407205,MAJ
-0.7957719452679157,1.180024429907388,MAJ
1.0792280547320843,0.0689133187962776,MAJ
3.5792280547320843,1.7973083805246715,MAJ
-2.6707719452679157,-1.5360249528086607,MAJ
2.3292280547320843,-2.6471360639197723,MAJ
-0.17077194526791573,4.019530602746895,MAJ
4.829228054732084,0.6861972694135621,MAJ
0.2979780547320843,2.908419491635783,MAJ
-2.2020219452679157,-0.42491384169754953,MAJ
2.7979780547320843,-4.128617545401253,MAJ
-3.4520219452679157,2.5380491212654133,MAJ
1.5479780547320843,-0.7952842120679199,MAJ
-0.9520219452679157,-1.906395323179031,MAJ
-4.077021945267916,1.4269380101543017,MAJ
0.9229780547320843,-3.0175064342901425,MAJ
-1.5770219452679157,3.6491602323765227,MAJ
3.4229780547320843,0.31582689904319006,MAJ
2.1729780547320843,2.1676787508950435,MAJ
-0.3270219452679157,-1.1656545824382902,MAJ
0.6104780547320843,1.0565676397839319,MAJ
-1.8895219452679157,-3.3878768046605128,MAJ
3.1104780547320843,3.278789862006153,MAJ
-3.1395219452679157,-0.05454347132717918,MAJ
-0.6395219452679157,1.756156117150186,MAJ
4.360478054732084,-1.5771772161831459,MAJ
-3.7645219452679157,-2.6882883272942584,MAJ
1.2354780547320843,3.978378339372408,MAJ
-1.2645219452679157,0.6450450060390756,MAJ
-2.5145219452679157,2.8672672282612965,MAJ
2.4854780547320843,-0.46606610507203494,MAJ
-0.014521945267915726,-4.169769808775739,MAJ
0.014774929732084274,-1.9475475865535163,MAJ
2.5147749297320843,1.3857857467798163,MAJ
-3.7352250702679157,-3.0586586976646277,MAJ
1.2647749297320843,3.6080079690020375,MAJ
-1.2352250702679157,0.27467463566870465,MAJ
-4.360225070267916,2.126526487520557,MAJ
0.6397749297320843,-1.2068068458127756,MAJ
-1.8602250702679157,-2.317917956923887,MAJ
-3.1102250702679157,1.0154153764094453,MAJ
1.8897749297320843,-3.429029068034999,MAJ
-0.6102250702679157,3.2376375986316663,MAJ
4.389774929732084,-0.09569573470166459,MAJ
0.3272749297320843,2.0030696973970996,MAJ
-2.1727250702679157,-1.3302636359362325,MAJ
2.8272749297320843,-2.4413747470473437,MAJ
1.5772749297320843,0.8919585862859891,MAJ
-0.9227250702679157,-3.5524858581584553,MAJ
-4.047725070267916,-0.21915252482512138,MAJ
0.9522749297320843,-3.9228562285288255,MAJ
-1.5477250702679157,2.7438104381378405,MAJ
3.4522749297320843,-0.5895228951954917,MAJ
-2.7977250702679157,-1.7006340063066028,MAJ
-0.2977250702679157,1.6326993270267298,MAJ
0.17102492973208427,0.5215882159156182,MAJ
-2.3289750702679157,-4.293226598899196,MAJ
2.6710249297320843,2.3734400677674703,MAJ
-3.5789750702679157,-0.9598932655658621,MAJ
1.4210249297320843,-2.071004376676973,MAJ
-1.0789750702679157,4.595662289989692,MAJ
3.9210249297320843,1.262328956656359,MAJ
0.7960249297320843,3.48455117887858,MAJ
-1.7039750702679157,0.15121784554524842,MAJ
-2.9539750702679157,1.8796129072736423,MAJ
2.0460249297320843,-1.4537204260596892,MAJ
-0.4539750702679157,-2.564831537170801,MAJ
-4.516475070267916,0.7685017961625329,MAJ
0.4835249297320843,-3.6759426482819126,MAJ
-2.0164750702679157,2.990724018384754,MAJ
2.9835249297320843,-0.34260931494857816,MAJ
1.7335249297320843,2.620353648014384,MAJ
-0.7664750702679157,-0.7129796853189485,MAJ
4.233524929732084,-1.8240907964300597,MAJ
1.1085249297320843,1.5092425369032725,MAJ
-1.3914750702679157,-2.9352019075411717,MAJ
-2.6414750702679157,0.3981314257921609,MAJ
-0.14147507026791573,2.2499832776440143,MAJ
4.858524929732084,-1.0833500556893187,MAJ
0.09289992973208427,4.472205499866235,MAJ
-2.4071000702679157,1.1388721665329027,MAJ
2.5928999297320843,-3.3055722779115415,MAJ
-3.6571000702679157,3.3610943887551237,MAJ
1.3428999297320843,0.02776105542179108,MAJ
3.8428999297320843,1.7150038537757006,MAJ
-4.282100070267916,-1.618329479557632,MAJ
0.7178999297320843,-2.7294405906687436,MAJ
-1.7821000702679157,3.9372260759979225,MAJ
3.2178999297320843,0.6038927426645901,MAJ
-3.0321000702679157,-3.8405517017798543,MAJ
1.9678999297320843,2.826114964886811,MAJ
-0.5321000702679157,-0.5072183684465209,MAJ
0.4053999297320843,-0.8775887388168913,MAJ
-2.0946000702679157,-1.9886998499280022,MAJ
-3.3446000702679157,1.3446334834053308,MAJ
1.6553999297320843,-3.0998109610391134,MAJ
-0.8446000702679157,3.566855705627552,MAJ
4.155399929732084,0.23352237229421924,MAJ
1.0303999297320843,2.0853742241460713,MAJ
-1.4696000702679157,-1.2479591091872617,MAJ
3.5303999297320843,-2.3590702202983724,MAJ
2.2803999297320843,0.9742631130349599,MAJ
-0.21960007026791573,-3.470181331409484,MAJ
-4.750850070267916,-0.13684799807615056,MAJ
0.24914992973208427,-4.704749232644052,MAJ
-2.2508500702679157,1.9619174340226142,MAJ
2.7491499297320843,-1.3714158993107184,MAJ
-3.5008500702679157,-2.4825270104218293,MAJ
1.4991499297320843,4.184139656244836,MAJ
-1.0008500702679157,0.8508063229115037,MAJ
0.8741499297320843,-0.26030478819960734,MAJ
-1.6258500702679157,-3.9640084919033116,MAJ
3.3741499297320843,2.702658174763355,MAJ
-2.8758500702679157,-0.6306751585699777,MAJ
2.1241499297320843,-1.7417862696810889,MAJ
-0.3758500702679157,4.924880396985577,MAJ
4.624149929732084,1.5915470636522444,MAJ
0.5616499297320843,3.813769285874465,MAJ
-1.9383500702679157,0.4804359525411328,MAJ
-3.1883500702679157,2.332287804392985,MAJ
1.8116499297320843,-1.001045528940348,MAJ
-0.6883500702679157,-2.112156640051459,MAJ
-3.8133500702679157,1.2211766932818735,MAJ
1.1866499297320843,-3.2232677511625707,MAJ
-1.3133500702679157,3.4433989155040945,MAJ
3.6866499297320843,0.11006558217076301,MAJ
2.4366499297320843,1.8384606438991569,MAJ
-0.06335007026791573,-1.494872689434175,MAJ
0.053837429732084274,0.7273495327880475,MAJ
-2.4461625702679157,-3.717094911656398,MAJ
2.5538374297320843,2.9495717550102682,MAJ
-3.6961625702679157,-0.3837615783230641,MAJ
1.3038374297320843,-4.087465282026768,MAJ
-1.1961625702679157,2.579201384639899,MAJ
3.8038374297320843,-0.7541319486934345,MAJ
-4.321162570267916,-1.8652430598045455,MAJ
0.6788374297320843,4.801423606862119,MAJ
-1.8211625702679157,1.468090273528787,MAJ
3.1788374297320843,-2.9763541709156573,MAJ
-3.0711625702679157,3.690312495751008,MAJ
1.9288374297320843,0.35697916241767547,MAJ
-0.5711625702679157,-4.457835652397138,MAJ
4.428837429732084,2.2088310142695287,MAJ
-4.633662570267916,-1.1245023190638048,MAJ
0.3663374297320843,-2.235613430174916,MAJ
-2.1336625702679157,4.43105323649175,MAJ
2.8663374297320843,1.0977199031584173,MAJ
-3.3836625702679157,-3.3467245412860267,MAJ
1.6163374297320843,3.3199421253806385,MAJ
-0.8836625702679157,-0.013391207952693773,MAJ
-4.008662570267916,1.7012864326508725,MAJ
0.9913374297320843,-1.63204690068246,MAJ
-1.5086625702679157,-2.7431580117935717,MAJ
-2.7586625702679157,0.590175321539762,MAJ
2.2413374297320843,-3.854269122904683,MAJ
-0.2586625702679157,2.812397543761983,MAJ
4.741337429732084,-0.520935789571349,MAJ
0.21008742973208427,2.4420271733916135,MAJ
-2.2899125702679157,-0.8913061599417194,MAJ
2.7100874297320843,-2.0024172710528303,MAJ
1.4600874297320843,1.3309160622805027,MAJ
-1.0399125702679157,-3.113528382163943,MAJ
-4.164912570267916,0.21980495116939114,MAJ
0.8350874297320843,-4.595009863645424,MAJ
-1.6649125702679157,2.071656803021243,MAJ
3.3350874297320843,-1.2616765303120898,MAJ
-2.9149125702679157,-2.3727876414232005,MAJ
2.0850874297320843,4.293879025243465,MAJ
-0.4149125702679157,0.9605456919101318,MAJ
0.5225874297320843,-0.15056541920097866,MAJ
3.0225874297320843,1.948200012897786,MAJ
-3.2274125702679157,-1.3851333204355465,MAJ
1.7725874297320843,-2.496244431546658,MAJ
-0.7274125702679157,4.170422235120008,MAJ
4.272587429732084,0.8370889017866756,MAJ
1.1475874297320843,3.0593111240088966,MAJ
-1.3524125702679157,-0.27402220932443544,MAJ
-2.6024125702679157,2.688940753638527,MAJ
2.3975874297320843,-0.6443925796948058,MAJ
-0.10241257026791573,-1.755503690805917,MAJ
0.13196242973208427,-2.866614801917029,MAJ
-2.3680375702679157,3.800051864749637,MAJ
2.6319624297320843,0.4667185314163047,MAJ
1.3819624297320843,2.318570383268157,MAJ
-1.1180375702679157,-1.014762950065176,MAJ
3.8819624297320843,-2.125874061176287,MAJ
0.7569624297320843,1.2074592721570454,MAJ
-1.7430375702679157,-3.236985172287399,MAJ
3.2569624297320843,3.4296814943792664,MAJ
-2.9930375702679157,0.09634816104593491,MAJ
-0.4930375702679157,1.8247432227743288,MAJ
4.506962429732084,-1.5085901105590032,MAJ
0.4444624297320843,4.046965444996552,MAJ
-2.0555375702679157,0.7136321116632194,MAJ
2.9444624297320843,-3.730812332781226,MAJ
-3.3055375702679157,2.93585433388544,MAJ
1.6944624297320843,-0.3974789994478922,MAJ
-0.8055375702679157,-4.101182703151596,MAJ
4.194462429732084,2.565483963515071,MAJ
-3.9305375702679157,-0.7678493698182626,MAJ
1.0694624297320843,-1.8789604809293736,MAJ
-1.4305375702679157,4.787706185737291,MAJ
3.5694624297320843,1.454372852403959,MAJ
-2.6805375702679157,-2.9900715920404854,MAJ
2.3194624297320843,3.6765950746261797,MAJ
-0.18053757026791573,0.34326174129284737,MAJ
0.2882124297320843,-1.138219740188633,MAJ
-2.2117875702679157,-2.249330851299744,MAJ
-3.4617875702679157,1.0840024820335892,MAJ
1.5382124297320843,-3.360441962410856,MAJ
-0.9617875702679157,3.3062247042558104,MAJ
4.038212429732084,-0.027108629077521873,MAJ
0.9132124297320843,1.7835909593998434,MAJ
-1.5867875702679157,-1.5497423739334888,MAJ
3.4132124297320843,-2.660853485044601,MAJ
-2.8367875702679157,4.005813181622066,MAJ
2.1632124297320843,0.6724798482887329,MAJ
-0.3367875702679157,-3.771964596155711,MAJ
-4.399287570267916,-0.43863126282237763,MAJ
0.6007124297320843,-4.142334966526082,MAJ
-1.8992875702679157,2.524331700140584,MAJ
3.1007124297320843,-0.809001633192748,MAJ
-3.1492875702679157,-1.920112744303859,MAJ
-0.6492875702679157,1.4132205890294736,MAJ
1.2257124297320843,0.30210947791836196,MAJ
-1.2742875702679157,-4.5127053368964525,MAJ
3.7257124297320843,2.1539613297702145,MAJ
-2.5242875702679157,-1.1793720035631183,MAJ
2.4757124297320843,-2.2904831146742293,MAJ
-0.024287570267915726,4.376183551992435,MAJ
0.034306179732084274,3.2650724408813234,MAJ
-2.4656938202679157,-0.06826089245200728,MAJ
-3.7156938202679157,2.030504539646757,MAJ
1.2843061797320843,-1.302828793686575,MAJ
-1.2156938202679157,-2.413939904797686,MAJ
-4.340693820267916,0.9193934285356464,MAJ
0.6593061797320843,-3.525051015908798,MAJ
-1.8406938202679157,3.1416156507578674,MAJ
3.1593061797320843,-0.19171768257546407,MAJ
-3.0906938202679157,-3.8954213862791685,MAJ
1.9093061797320843,2.7712452803874976,MAJ
-0.5906938202679157,-0.5620880529458344,MAJ
4.409306179732084,-1.6731991640569455,MAJ
0.3468061797320843,1.6601341692763871,MAJ
-2.1531938202679157,-2.7843102751680577,MAJ
2.8468061797320843,3.8823563914986083,MAJ
-3.4031938202679157,0.5490230581652755,MAJ
1.5968061797320843,-4.265791756649539,MAJ
-0.9031938202679157,2.400874910017128,MAJ
4.096806179732084,-0.9324584233162048,MAJ
-4.028193820267916,-2.043569534427316,MAJ
0.9718061797320843,4.623097132239349,MAJ
-1.5281938202679157,1.2897637989060162,MAJ
3.4718061797320843,-3.154680645538428,MAJ
-2.7781938202679157,3.511986021128237,MAJ
2.2218061797320843,0.17865268779490573,MAJ
-0.2781938202679157,-4.759618917143366,MAJ
0.19055617973208427,-2.537396694921144,MAJ
-2.3094438202679157,4.129269971745523,MAJ
2.6905561797320843,0.7959366384121902,MAJ
1.4405561797320843,3.0181588606344114,MAJ
-1.0594438202679157,-0.31517447269892085,MAJ
-4.184443820267916,2.647788490264041,MAJ
0.8155561797320843,-0.6855448430692912,MAJ
-1.6844438202679157,-1.7966559541804021,MAJ
-2.9344438202679157,1.5366773791529298,MAJ
2.0655561797320843,-2.907767065291514,MAJ
-0.4344438202679157,3.758899601375151,MAJ
4.565556179732084,0.4255662680418182,MAJ
0.5030561797320843,2.277418119893672,MAJ
-1.9969438202679157,-1.0559152134396617,MAJ
3.0030561797320843,-2.167026324550773,MAJ
1.7530561797320843,1.16630700878256,MAJ
-0.7469438202679157,-3.278137435661885,MAJ
-3.8719438202679157,0.05519589767144839,MAJ
-1.3719438202679157,1.742438696025358,MAJ
3.6280561797320843,-1.5908946373079746,MAJ
-2.6219438202679157,-2.7020057484190865,MAJ
2.3780561797320843,3.96466091824758,MAJ
-0.12194382026791573,0.6313275849142475,MAJ
0.11243117973208427,-0.4797835261968636,MAJ
-2.3875688202679157,-4.183487229900567,MAJ
2.6124311797320843,2.4831794367660986,MAJ
-3.6375688202679157,-0.850153896567234,MAJ
1.3624311797320843,-1.961265007678345,MAJ
-1.1375688202679157,4.705401658988321,MAJ
3.8624311797320843,1.3720683256549882,MAJ
0.7374311797320843,3.5942905478772094,MAJ
-1.7625688202679157,0.26095721454387655,MAJ
-3.0125688202679157,2.112809066395729,MAJ
1.9874311797320843,-1.2205242669376042,MAJ
-0.5125688202679157,-2.3316353780487153,MAJ
-4.575068820267916,1.0016979552846172,MAJ
0.4249311797320843,-3.442746489159827,MAJ
-2.0750688202679157,3.2239201775068382,MAJ
2.9249311797320843,-0.10941315582649325,MAJ
1.6749311797320843,1.9893522762722715,MAJ
-0.8250688202679157,-1.343981057061061,MAJ
4.174931179732084,-2.4550921681721722,MAJ
1.0499311797320843,0.878241165161161,MAJ
-1.4500688202679157,-3.566203279283284,MAJ
3.5499311797320843,3.100463387383382,MAJ
-2.7000688202679157,-0.23286994594995003,MAJ
2.2999311797320843,-3.936573649653654,MAJ
-0.20006882026791573,2.7300930170130124,MAJ
4.799931179732084,-0.6032403163203204,MAJ
0.2686811797320843,4.952315239235235,MAJ
-2.2313188202679157,1.6189819059019017,MAJ
2.7686811797320843,-2.825462538542543,MAJ
1.5186811797320843,0.5078707947907901,MAJ
-0.9813188202679157,-4.306944020024025,MAJ
4.018681179732084,2.359722646642642,MAJ
-4.106318820267916,-0.9736106866906907,MAJ
0.8936811797320843,-2.0847217978018016,MAJ
-1.6063188202679157,4.581944868864864,MAJ
3.3936811797320843,1.2486115355315308,MAJ
-2.8563188202679157,-3.195832908912913,MAJ
2.1436811797320843,3.470833757753752,MAJ
-0.3563188202679157,0.13750042442042032,MAJ
-4.418818820267916,1.8658954861488142,MAJ
0.5811811797320843,-1.467437847184518,MAJ
-1.9188188202679157,-2.5785489582956296,MAJ
-3.1688188202679157,0.7547843750377048,MAJ
1.8311811797320843,-3.6896600694067407,MAJ
-0.6688188202679157,2.977006597259926,MAJ
4.331181179732084,-0.3563267360734068,MAJ
1.2061811797320843,2.606636226889556,MAJ
-1.2938188202679157,-0.7266971064437772,MAJ
3.7061811797320843,-1.8378082175548882,MAJ
2.4561811797320843,1.4955251157784444,MAJ
-0.043818820267915726,-2.948919328666,MAJ
-4.926631320267916,0.3844140046673328,MAJ
0.07336867973208427,-4.430400810147481,MAJ
-2.4266313202679157,2.236265856519186,MAJ
2.5733686797320843,-1.0970674768141475,MAJ
-3.6766313202679157,-2.2081785879252585,MAJ
1.3233686797320843,4.458488078741407,MAJ
-1.1766313202679157,1.1251547454080746,MAJ
0.6983686797320843,0.014043634296962981,MAJ
3.1983686797320843,1.6875690115260433,MAJ
-3.0516313202679157,-1.6457643218072886,MAJ
1.9483686797320843,-2.7568754329184,MAJ
-0.5516313202679157,3.9097912337482654,MAJ
4.448368679732084,0.5764579004149328,MAJ
0.3858686797320843,2.798680122637154,MAJ
-2.1141313202679157,-0.5346532106961777,MAJ
-3.3641313202679157,2.428309752266784,MAJ
1.6358686797320843,-0.905023581066548,MAJ
-0.8641313202679157,-2.0161346921776593,MAJ
-3.9891313202679157,1.3171986411556735,MAJ
1.0108686797320843,-3.127245803288771,MAJ
-1.4891313202679157,3.5394208633778943,MAJ
3.5108686797320843,0.20608753004456193,MAJ
2.2608686797320843,2.0579393818964142,MAJ
-0.23913132026791573,-1.2753939514369184,MAJ
0.22961867973208427,0.9468282707853026,MAJ
-2.2703813202679157,-3.497616173659141,MAJ
2.7296186797320843,3.1690504930075236,MAJ
-3.5203813202679157,-0.1642828403258073,MAJ
1.4796186797320843,-4.732184074893709,MAJ
-1.0203813202679157,1.934482591772957,MAJ
3.9796186797320843,-1.3988507415603753,MAJ
-4.145381320267916,-2.509961852671487,MAJ
0.8546186797320843,4.156704813995179,MAJ
-1.6453813202679157,0.8233714806618464,MAJ
3.3546186797320843,-3.6210729637825976,MAJ
-2.8953813202679157,3.0455937028840676,MAJ
2.1046186797320843,-0.2877396304492641,MAJ
-0.3953813202679157,-3.9914433341529683,MAJ
-4.457881320267916,-0.6581100008196344,MAJ
0.5421186797320843,-1.7692211119307455,MAJ
3.0421186797320843,1.564112221402587,MAJ
-3.2078813202679157,-2.880332223041857,MAJ
1.7921186797320843,3.786334443624808,MAJ
-0.7078813202679157,0.4530011102914755,MAJ
-3.8328813202679157,2.304852962143328,MAJ
1.1671186797320843,-1.0284803711900048,MAJ
-1.3328813202679157,-2.1395914823011157,MAJ
-2.5828813202679157,1.1937418510322162,MAJ
2.4171186797320843,-3.2507025934122273,MAJ
-0.08288132026791573,3.415964073254437,MAJ
4.917118679732084,0.0826307399211057,MAJ
0.15149367973208427,1.8110258016494996,MAJ
-2.3485063202679157,-1.522307531683832,MAJ
2.6514936797320843,-2.6334186427949433,MAJ
1.4014936797320843,0.6999146905383902,MAJ
-1.0985063202679157,-3.7445297539060545,MAJ
3.9014936797320843,2.922136912760611,MAJ
-4.223506320267916,-0.4111964205727209,MAJ
0.7764936797320843,-4.114900124276425,MAJ
-1.7235063202679157,2.5517665423902414,MAJ
3.2764936797320843,-0.7815667909430912,MAJ
-2.9735063202679157,-1.8926779020542024,MAJ
-0.4735063202679157,1.4406554312791298,MAJ
0.4639936797320843,0.32954432016801816,MAJ
-2.0360063202679157,-4.485270494646795,MAJ
2.9639936797320843,2.1813961720198716,MAJ
-3.2860063202679157,-1.1519371613134615,MAJ
1.7139936797320843,-2.2630482724245726,MAJ
-0.7860063202679157,4.403618394242093,MAJ
4.213993679732084,1.07028506090876,MAJ
1.0889936797320843,3.292507283130981,MAJ
-1.4110063202679157,-0.04082605020235053,MAJ
-2.6610063202679157,1.7698735382750141,MAJ
2.3389936797320843,-1.5634597950583173,MAJ
-0.16100632026791573,-2.674570906169429,MAJ
-4.692256320267916,0.6587624271639037,MAJ
0.3077436797320843,-3.78568201728054,MAJ
-2.1922563202679157,2.8809846493861246,MAJ
2.8077436797320843,-0.4523486839472063,MAJ
1.5577436797320843,2.510614279015755,MAJ
-0.9422563202679157,-0.8227190543175766,MAJ
4.057743679732084,-1.9338301654286876,MAJ
0.9327436797320843,1.3995031679046444,MAJ
-1.5672563202679157,-3.0449412765397996,MAJ
3.4327436797320843,3.6217253901268656,MAJ
-2.8172563202679157,0.28839205679353275,MAJ
-0.3172563202679157,2.140243908645385,MAJ
4.682743679732084,-1.193089424687947,MAJ
-4.379756320267916,-2.3042005357990583,MAJ
0.6202436797320843,4.362466130867606,MAJ
-1.8797563202679157,1.0291327975342734,MAJ
3.1202436797320843,-3.41531164691017,MAJ
-3.1297563202679157,3.2513550197564944,MAJ
1.8702436797320843,-0.08197831357683594,MAJ
-0.6297563202679157,-4.649879548144738,MAJ
4.370243679732084,2.0167871185219277,MAJ
-3.7547563202679157,-1.3165462148114038,MAJ
1.2452436797320843,-2.4276573259225147,MAJ
-1.2547563202679157,4.23900934074415,MAJ
3.7452436797320843,0.9056760074108172,MAJ
-2.5047563202679157,-3.538768437033627,MAJ
2.4952436797320843,3.127898229633038,MAJ
-0.004756320267915726,-0.20543510370029272,MAJ
0.0025678984820842743,-0.5758054740706631,MAJ
-2.4974321015179157,-1.6869165851817742,MAJ
-3.7474321015179157,1.646416748151558,MAJ
1.2525678984820843,-2.7980276962928863,MAJ
-1.2474321015179157,3.868638970373779,MAJ
3.7525678984820843,0.5353056370404463,MAJ
0.6275678984820843,2.3871574888922984,MAJ
-1.8724321015179157,-0.9461758444410334,MAJ
3.1275678984820843,-2.0572869555521445,MAJ
1.8775678984820843,1.276046377781187,MAJ
-0.6224321015179157,-3.168398066663256,MAJ
-4.684932101517916,0.16493526667007652,MAJ
0.3150678984820843,-4.773336338268194,MAJ
-2.1849321015179157,1.8933303283984704,MAJ
2.8150678984820843,-1.4400030049348604,MAJ
-3.4349321015179157,-2.551114116045973,MAJ
1.5650678984820843,4.115552550620693,MAJ
-0.9349321015179157,0.782219217287361,MAJ
0.9400678984820843,-0.3288918938237495,MAJ
-1.5599321015179157,-4.032595597527454,MAJ
