@relation GENERATED
@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute LABEL {MIN-SAFE,MIN-BORDER,MIN-RARE,MIN-OUTLIER,MIN-DEFAULT,MAJ}

@data
-1.6267086577190573,1.6146195853818157,-0.9912373407744,MIN-BORDER
-3.2176989153887896,1.791396280678452,2.0087626592256003,MIN-BORDER
-4.407258760822408,2.038147084530008,-1.4872373407744,MIN-BORDER
-1.8047129689552541,0.2212754939812398,-0.8872373407744003,MIN-BORDER
-1.7310560125816556,2.5046411415628,0.11276265922560036,MIN-BORDER
-3.0403810340757342,1.2126685762176137,1.3320775254016,MIN-SAFE
-2.8046787736802186,2.8625843989862245,-0.2679224745983997,MIN-SAFE
-1.9011534421640746,1.6447893869427261,-0.5879224745984,MIN-SAFE
-3.079664744141654,1.8804916473382418,1.8120775254016,MIN-SAFE
-3.1216764896288174,1.573314858906123,0.6920775254016003,MIN-SAFE
-3.985918111079042,2.123286799828993,-0.9079224745983998,MIN-SAFE
-3.868066980881284,2.948244711213299,-0.10792247459839999,MIN-SAFE
-3.082392779562898,0.9054917877854949,-1.2279224745984,MIN-SAFE
-2.846690519167382,2.5554076105541057,1.1720775254016003,MIN-SAFE
-1.9038814775853188,0.669789527389979,-0.4279224745983998,MIN-SAFE
-2.3687387133653637,1.972699244576303,0.3720775254016,MIN-SAFE
-3.547250015342943,2.2084015049718184,-1.5479224745984,MIN-SAFE
-2.2901712932335254,0.6370531023350461,0.8520775254016,MIN-SAFE
-2.172320163035767,1.4620110137193518,1.6520775254015998,MIN-SAFE
-3.507966305277024,1.54057843385119,0.05207752540159971,MIN-SAFE
-4.185610303914132,3.1610314740703616,0.4680775254016001,MIN-SAFE
-3.2166121222881223,2.7158160933232764,1.2680775254016,MIN-SAFE
-2.2738030807060587,0.8301980101591493,-0.33192247459839974,MIN-SAFE
-3.020193571958526,2.205127862466325,-0.6519224745983998,MIN-SAFE
-2.6469983263322923,1.5176629363127376,-1.7719224745984,MIN-SAFE
-1.695459571402247,1.0549881288696876,-0.9719224745983999,MIN-SAFE
-3.9346310451596476,2.3513505610450247,1.4280775254016,MIN-SAFE
-2.6775523230502296,0.7800021584082526,-0.17192247459839982,MIN-SAFE
-3.7609233897119108,2.4919125861246423,0.30807752540159994,MIN-SAFE
-3.695450539602045,3.2644922174210556,0.7880775254015999,MIN-SAFE
-2.7526414980199814,1.3788741342569286,-0.8119224745983997,MIN-SAFE
-3.6168831194702062,1.928846075179799,1.5880775254015997,MIN-SAFE
-3.2436878738439727,1.241381149026211,0.42327752540160013,MIN-SAFE
-2.0651765718663935,1.0056788886306953,1.2232775254016,MIN-SAFE
-2.156838562020205,1.6211236796634314,-1.4967224745984,MIN-SAFE
-3.3353498639977848,1.8568259400589469,0.9032775254016001,MIN-SAFE
-2.7559151405254747,1.9059305776413462,0.10327752540159985,MIN-SAFE
-1.7345386788115729,1.5130934769821531,0.5832775254016003,MIN-SAFE
-3.9737101525689735,2.8094559091574896,-1.0167224745983998,MIN-SAFE
-3.0105317798416187,2.3584207195117495,-0.21672247459839977,MIN-SAFE
-2.1659320134243534,2.142360314149194,-0.5367224745983998,MIN-SAFE
-3.3444433154019326,2.3780625745447095,1.8632775254016,MIN-SAFE
-2.4409179838857886,1.160267562501211,0.7432775254016,MIN-SAFE
-3.6718075659512603,1.3435915428088343,-0.8567224745983997,MIN-SAFE
-4.482034086060846,3.0966271045004836,-0.05672247459839963,MIN-SAFE
-2.0464440619738484,1.2895764414681956,-1.0807224745983999,MIN-SAFE
-2.0857277720397684,1.9573995125888235,-0.2807224745983996,MIN-SAFE
-3.2642390740173473,2.1931017729843396,-1.4007224745984002,MIN-SAFE
-3.88623115006107,3.338876649906986,-0.6007224745983997,MIN-SAFE
-2.943422108479006,1.4532585667428592,1.7992775254016,MIN-SAFE
-3.8076637299292315,2.0032305076657293,0.19927752540159993,MIN-SAFE
-3.6898125997314732,2.8281884190500346,0.6792775254016004,MIN-SAFE
-2.904138398413087,0.7854354956222309,-0.9207224745983997,MIN-SAFE
-2.6684361380175714,2.4353513183908415,1.4792775254016002,MIN-SAFE
-1.7256270964355076,0.5497332352267152,-0.12072247459839969,MIN-SAFE
-2.577865362032257,1.9955920084862453,1.1592775254016003,MIN-SAFE
-3.756376664009837,2.231294268881761,-0.44072247459839975,MIN-SAFE
-2.3814468117026606,1.4849037776292942,-1.5607224745983999,MIN-SAFE
-3.717092953943917,1.5634711977611326,0.8392775254016,MIN-SAFE
-3.239141148141899,0.9807628317833298,0.03927752540159979,MIN-SAFE
-2.0606298461643195,0.7450605713878138,0.45527752540160016,MIN-SAFE
-3.985531639394366,2.3556926840905055,-1.1447224745984,MIN-SAFE
-2.8070203374167866,2.11999042369499,-0.34472247459839966,MIN-SAFE
-2.8978639169442246,1.8965643226950737,-0.6647224745983997,MIN-SAFE
-1.928865735318215,1.4513489419479886,0.13527752540159987,MIN-SAFE
-2.910958486966198,1.176362971486553,0.6152775254016003,MIN-SAFE
-2.302060980944449,2.138813868101576,-1.3047224745984,MIN-SAFE
-3.4805722829220276,2.374516128497092,1.0952775254016003,MIN-SAFE
-2.6468846581897405,1.0868834096697366,0.2952775254016,MIN-SAFE
-3.5111262796399654,1.6368553505926071,-1.6247224745984,MIN-SAFE
-3.1673938165631714,2.8644712901525855,-0.024722474598399602,MIN-SAFE
-2.159111924871242,1.7514328382848718,-1.0487224745983998,MIN-SAFE
-3.3376232268488217,1.9871350986803873,1.3512775254016,MIN-SAFE
-2.0805445047394038,0.4157866960436152,-0.24872247459839958,MIN-SAFE
-2.4930234604315564,1.7710746933178314,1.0312775254016002,MIN-SAFE
-3.828669602672813,1.84964211344967,-0.5687224745983999,MIN-SAFE
-3.7108184724750553,2.674600024833975,0.23127752540159996,MIN-SAFE
-2.7418202908490454,2.22938464408689,0.7112775254016004,MIN-SAFE
-2.294968088849213,2.411071803141767,-0.08872247459839988,MIN-SAFE
-3.4734793908267925,2.6467740635372827,-1.2087224745984,MIN-SAFE
-3.512763100892712,3.3145971346579106,-0.4087224745983997,MIN-SAFE
-4.393736672926569,2.7871769532173274,0.8712775254016001,MIN-SAFE
-3.1366579508171513,1.215828550580555,-0.7287224745983996,MIN-SAFE
-1.9581466488395716,0.9801262901850396,0.07127752540159982,MIN-SAFE
-1.997430358905491,1.6479493613056677,0.4872775254016002,MIN-SAFE
-3.1759416608830704,1.8836516217011834,-1.1127224745984,MIN-SAFE
-2.9631548980260076,1.5661082986683357,-1.4327224745984,MIN-SAFE
-3.827396519476232,2.1160802395912057,0.9672775254016002,MIN-SAFE
-2.923871187960088,0.8982852275477076,0.1672775254015999,MIN-SAFE
-1.7453598859825088,0.6625829671521919,0.6472775254016003,MIN-SAFE
-2.367351962026231,1.8083578440748385,1.4472775254016002,MIN-SAFE
-3.5458632640038106,2.0440601044703537,-0.15272247459839972,MIN-SAFE
-2.170933411696635,1.2976696132178875,-0.4727224745983998,MIN-SAFE
-3.412325930133897,2.818412958790576,-0.7927224745983996,MIN-SAFE
-2.469516888551834,0.932794875626449,1.6072775254015998,MIN-SAFE
-4.39441868178188,2.5434269883291405,0.00727752540159976,MIN-SAFE
-3.2159073798043005,2.307724727933625,0.4104775254016002,MIN-SAFE
-2.8427121341780675,1.6202598017800367,-0.38952247459839984,MIN-SAFE
-1.7165791122883804,1.3321792612966288,0.8904775254016002,MIN-SAFE
-3.9557505860457813,2.6285416934719654,-0.7095224745983999,MIN-SAFE
-2.6986718639363634,1.0571932908351935,1.6904775254016,MIN-SAFE
-2.4629696035408473,2.7071091136038046,0.09047752540159992,MIN-SAFE
-2.3549394008595694,2.284809230395172,-1.0295224745984,MIN-SAFE
-3.5334507028371487,2.5205114907906876,1.3704775254016002,MIN-SAFE
-2.6823036514088967,1.2503381986592967,1.0504775254016003,MIN-SAFE
-3.5465452728591216,1.800310139582167,-0.5495224745984,MIN-SAFE
-3.9590242285512742,3.1555981368563835,0.25047752540160007,MIN-SAFE
-2.9376477668373724,2.76276103619719,0.7304775254016,MIN-SAFE
-1.9948387252553088,0.8771429530330637,-0.8695224745983998,MIN-SAFE
-2.103960142105085,1.4751283173698353,-0.06952247459839977,MIN-SAFE
-3.282471444082664,1.7108305777653507,-1.8935224745984,MIN-SAFE
-2.8356192420828314,1.892517736820228,1.3064775254016001,MIN-SAFE
-4.171265384324088,1.9710851569520662,-0.29352247459839975,MIN-SAFE
-4.053414254126331,2.7960430683363713,0.9864775254016003,MIN-SAFE
-3.162983492632159,0.8580467050843527,-0.6135224745983998,MIN-SAFE
-1.9844721906545804,0.6223444446888367,0.1864775254016,MIN-SAFE
-3.261192767796958,2.527604382885923,-0.9335224745983999,MIN-SAFE
-3.300476477862877,3.1954274540065515,-0.13352247459839983,MIN-SAFE
-2.3576674362808134,1.3098093708424248,-1.2535224745984,MIN-SAFE
-3.166257135137653,1.3851031484687697,0.34647752540160015,MIN-SAFE
-1.9877458331600732,1.1494008880732545,0.8264775254016001,MIN-SAFE
-3.205540845203572,2.052926219589398,0.026477525401599866,MIN-SAFE
-3.8469322842428104,3.179301733516529,0.44247752540160024,MIN-SAFE
-2.904123242660747,1.2936836503524023,-1.1575224745983999,MIN-SAFE
-3.7683648641109713,1.8436555912752723,1.2424775254016,MIN-SAFE
-3.6505137339132134,2.668613502659578,-1.4775224745984001,MIN-SAFE
-2.6291372721993116,2.275776402000385,-0.6775224745983999,MIN-SAFE
-3.7937355935285444,2.3928091215717693,0.6024775254016004,MIN-SAFE
-2.5366568714191264,0.8214607189349974,-0.9975224745983999,MIN-SAFE
-2.4188057412213686,1.646418630319303,-0.1975224745983999,MIN-SAFE
-3.7544518834626253,1.7249860504511412,-1.3175224745984,MIN-SAFE
-4.166930839154778,3.080274047725357,-0.5175224745984,MIN-SAFE
-3.197932657528768,2.6350586669782725,0.2824775254016001,MIN-SAFE
-4.180025409176751,2.360072696516837,0.7624775254016001,MIN-SAFE
-3.0015141071991716,2.124370436121321,1.5624775254016,MIN-SAFE
-2.8934839045178937,1.7020705529126883,0.5384775254016003,MIN-SAFE
-1.8895668694999554,1.2917740255575316,1.3384775254016001,MIN-SAFE
-4.128738343257356,2.588136457732868,-0.2615224745983997,MIN-SAFE
-2.8716596211479386,1.0167880550960962,-1.3815224745984,MIN-SAFE
-2.6359573607524225,2.666703877864707,1.0184775254016003,MIN-SAFE
-1.693148319170359,0.7810857947005807,-0.5815224745984,MIN-SAFE
-2.262762115126189,1.979238951711119,0.21847752540160004,MIN-SAFE
-3.4412734171037687,2.2149412121066345,-1.7015224745984,MIN-SAFE
-3.375800566993903,2.987520843403048,-0.9015224745983998,MIN-SAFE
-2.4329915254118397,1.101902760238921,1.4984775254016003,MIN-SAFE
-3.2972331468620646,1.6518747011617914,-0.10152247459840003,MIN-SAFE
-3.3217854656532637,1.3621573394256365,-0.42152247459839987,MIN-SAFE
-2.1432741636756845,1.126455079030121,0.3784775254016002,MIN-SAFE
-2.234936153829496,1.741899870062857,0.8584775254016002,MIN-SAFE
-3.4134474558070753,1.9776021304583724,-0.7415224745983997,MIN-SAFE
-3.9044938316310667,1.8401091452276548,0.47447752540160026,MIN-SAFE
-3.786642701433309,2.6650670566119605,1.2744775254016,MIN-SAFE
-2.8351039465032635,2.202392249168911,-1.4455224745984,MIN-SAFE
-3.4341805250085327,2.4871991471468258,0.15447752540159998,MIN-SAFE
-3.4734642350744522,3.155022218267454,0.6344775254016004,MIN-SAFE
-2.530655193492389,1.269404135103327,-0.9655224745983999,MIN-SAFE
-2.9169450091405955,1.2366677100483943,1.1144775254016004,MIN-SAFE
-4.1347400211840935,2.1401930415645385,0.3144775254016001,MIN-SAFE
-2.9562287192065146,1.9044907811690226,0.7944775254016001,MIN-SAFE
-3.1574554319660546,1.686691253225423,-0.005522474598399718,MIN-SAFE
-3.903845923218521,3.0616211055325993,-1.1703224745984,MIN-SAFE
-3.118171721900135,1.0188681821047947,1.2296775254015997,MIN-SAFE
-2.88246946150462,2.6687840048734057,-0.37032247459839973,MIN-SAFE
-2.567472304864933,1.9231209897332708,-0.6903224745983998,MIN-SAFE
-3.7459836068425125,2.1588232501287865,1.7096775254015997,MIN-SAFE
-2.4889048847330946,0.5874748474920144,0.10967752540159958,MIN-SAFE
-2.3710537545353363,1.41243275887632,0.5896775254016,MIN-SAFE
-3.706699896776593,1.4910001790081584,-1.0103224745984,MIN-SAFE
-4.384343895413701,3.1114532192273296,-0.2103224745983998,MIN-SAFE
-3.258210873524014,2.8233726787439215,1.0696775254016,MIN-SAFE
-2.3154018319419505,0.9377545955797949,-0.5303224745983999,MIN-SAFE
-3.0617923231944175,2.3126844478869706,-1.6503224745984,MIN-SAFE
-2.688597077568184,1.625219521733383,1.5496775254015995,MIN-SAFE
-4.076621499897334,1.6514086617773287,-0.05032247459839967,MIN-SAFE
-3.9587703696995753,2.476366573161634,0.5256775254016,MIN-SAFE
-2.7016916475901573,0.9050181705248621,-1.0743224745984001,MIN-SAFE
-1.523180345612578,0.6693159101293464,-0.27432247459839965,MIN-SAFE
-2.4905417059858412,2.265216631557318,1.0056775254016,MIN-SAFE
-3.6690530079634205,2.500918891952834,-0.5943224745983997,MIN-SAFE
-3.7257961447253036,3.151282536377498,0.20567752540159967,MIN-SAFE
-2.7829871031432405,1.2656644532133714,-1.7143224745984,MIN-SAFE
-3.6472287245934654,1.8156363941362414,0.6856775254016001,MIN-SAFE
-3.274033478967232,1.1281714679826536,-0.11432247459839973,MIN-SAFE
-3.0383312185717157,2.7780872907512646,-1.2343224745984,MIN-SAFE
-2.0955221769896526,0.8924692075871379,1.1656775254016,MIN-SAFE
-3.2085606288573665,1.9007510992790666,0.3656775254015998,MIN-SAFE
-2.629125905385056,1.9498557368614662,-0.7543224745983996,MIN-SAFE
-1.6077494436711546,1.5570186362022729,0.04567752540159953,MIN-SAFE
-3.113624996198061,0.7582498648619136,0.4616775254015999,MIN-SAFE
-2.8779227358025454,2.4081656876305244,-1.1383224745984,MIN-SAFE
-4.390345573340439,2.6635098030589996,-0.3383224745983997,MIN-SAFE
-3.2118342713628594,2.4278075426634844,0.9416775254015999,MIN-SAFE
-2.3083089398467154,1.2100125306199858,0.1416775254015996,MIN-SAFE
-3.333231847608235,1.466720663759083,1.4216775254015999,MIN-SAFE
-3.0975295872127195,3.1166364865276943,-0.17832247459839978,MIN-SAFE
-2.1547205456306555,1.231018403363568,-1.2983224745984,MIN-SAFE
-2.1940042556965755,1.8988414744841955,-0.49832247459839984,MIN-SAFE
-3.3725155576741543,2.1345437348797116,1.9016775254015998,MIN-SAFE
-2.8945637518721363,1.5518353689019084,0.7816775254015997,MIN-SAFE
-3.7588053733223608,2.1018073098247787,-0.8183224745983997,MIN-SAFE
-3.640954243124603,2.9267652212090844,-0.01832247459839964,MIN-SAFE
-2.6195777814107015,2.533928120549891,0.5576775254016,MIN-SAFE
-2.5639258588173153,2.0592499572533662,-0.24232247459839962,MIN-SAFE
-3.7424371607948945,2.294952217648882,-1.3623224745984,MIN-SAFE
-2.485358438685477,0.7236038150121096,1.0376775254016,MIN-SAFE
-3.7031534507289754,1.6271291465282538,0.2376775254015997,MIN-SAFE
-4.115632406421128,2.9824171438024702,0.7176775254016001,MIN-SAFE
-3.169913460389737,2.5139225274607657,1.5176775254016,MIN-SAFE
-2.227104418807674,0.6283044442966388,-0.08232247459839992,MIN-SAFE
-4.15200621203772,2.23893655699933,-1.2023224745984,MIN-SAFE
-2.9734949100601407,2.003234296603815,-0.40232247459839976,MIN-SAFE
-2.9980472288513407,1.7135169348676595,-1.5223224745984,MIN-SAFE
-1.8719142069616534,1.4254363943842516,-0.7223224745983996,MIN-SAFE
-2.854006958609636,1.1504504239228162,0.07767752540159956,MIN-SAFE
-1.6754956566320567,0.9147481635273008,0.4936775254015999,MIN-SAFE
-2.2451094525878874,2.1129013205378393,1.2936775254015997,MIN-SAFE
-3.423620754565466,2.3486035809333554,-0.3063224745983997,MIN-SAFE
-3.515282744719278,2.964048371966091,0.9736775254015999,MIN-SAFE
-2.5724737031372147,1.0784302888019641,-0.6263224745983997,MIN-SAFE
-3.328685121906161,1.206102346516202,0.6536775254016001,MIN-SAFE
-3.092982861510645,2.8560181692848126,-0.9463224745983998,MIN-SAFE
-2.150173819928582,0.9704000861206861,1.4536775254016,MIN-SAFE
-2.206916956690465,1.6207637305453504,-1.2663224745984,MIN-SAFE
-3.3854282586680444,1.8564659909408658,1.1336775254016,MIN-SAFE
-2.5408284922507796,1.64040558557831,0.3336775254015998,MIN-SAFE
-3.758623504294278,2.5439309170944537,-0.7863224745983997,MIN-SAFE
-2.632490482404591,2.2558503766110456,0.013677525401599944,MIN-SAFE
-3.4635864734866963,2.772676687165797,1.2168775254015998,MIN-SAFE
-2.67791227216831,0.7299237637379925,-0.3831224745983999,MIN-SAFE
-2.5600611419705523,1.554881675122298,0.8968775254015999,MIN-SAFE
-3.948085564299701,1.581070815166244,-0.7031224745983999,MIN-SAFE
-4.360564519991854,2.93635881244046,0.09687752540159966,MIN-SAFE
-1.9249744959048567,1.1293081494081725,-1.0231224745984,MIN-SAFE
-1.9642582059707765,1.7971312205288004,-0.22312247459839996,MIN-SAFE
-3.1427695079483553,2.0328334809243165,-1.3431224745983998,MIN-SAFE
-3.104577012050934,1.540695890931827,1.8568775254016,MIN-SAFE
-3.968818633501159,2.0906678318546974,0.2568775254015998,MIN-SAFE
-3.8509675033034005,2.915625743239003,0.7368775254015998,MIN-SAFE
-3.0652933019850144,0.8728728198111989,-0.8631224745983999,MIN-SAFE
-2.8295910415894987,2.52278864257981,1.5368775254015996,MIN-SAFE
-1.8867820000074356,0.6371705594156831,-0.06312247459839981,MIN-SAFE
-2.3516392357874807,1.940080276602007,0.5128775254016,MIN-SAFE
-3.53015053776506,2.1757825369975223,-1.0871224745984,MIN-SAFE
-2.155220685457884,1.429392045745056,-1.4071224745984,MIN-SAFE
-3.4908668276991404,1.5079594658768944,0.9928775254016,MIN-SAFE
-3.5677974265782324,1.1658638240528472,0.19287752540159975,MIN-SAFE
-2.389286124600653,0.9301615636573313,0.6728775254016002,MIN-SAFE
-4.314187917830699,2.540793676360023,-0.9271224745983999,MIN-SAFE
-3.1356766158531197,2.3050914159645073,-0.12712247459839987,MIN-SAFE
-2.7624813702268867,1.6176264898109194,-0.44712247459839993,MIN-SAFE
-1.8187023604950474,1.1471919371696635,0.3528775254015999,MIN-SAFE
-2.8007951121430303,0.872205966708228,0.8328775254015999,MIN-SAFE
-2.5650928517475142,2.522121789476839,-0.7671224745983998,MIN-SAFE
-3.6355739510438156,2.335524166663722,0.4488775254016,MIN-SAFE
-2.6272920593518867,1.2224857147960084,-0.35112247459839985,MIN-SAFE
-0.6648241686634719,2.8550979169933486,-1.6755644370944,MIN-BORDER
-1.039824168663472,3.7192954478575455,-0.6755644370944001,MIN-BORDER
-1.227324168663472,3.1637398923019906,0.9244355629056006,MIN-BORDER
0.27267583133652806,0.9415176700797678,-1.0755644370943998,MIN-BORDER
1.022675831336528,2.6081843367464344,-0.07556443709439975,MIN-BORDER
-0.5710741686634719,1.3118880404501383,1.244435562905601,MIN-BORDER
0.5539258313365281,0.5711472997093976,0.24443556290560053,MIN-BORDER
-0.19607416866347194,3.9044806330427315,-2.1555644370944,MIN-BORDER
1.303925831336528,2.237813966376064,0.8444355629056011,MIN-BORDER
-1.133574168663472,1.6822584108205088,-1.1555644370943998,MIN-BORDER
0.7590039563365281,3.095152786677848,2.0444355629056004,MIN-BORDER
-0.5534960436634719,1.7988564903815514,-1.8355644370944,MIN-BORDER
-0.9284960436634719,3.465523157048218,-0.8355644370943999,MIN-BORDER
-0.6472460436634719,2.169226860751922,1.7644355629056008,MIN-BORDER
0.8527539563365281,1.6136713051963663,-0.2355644370943999,MIN-BORDER
-1.209746043663472,2.724782416307477,0.36443556290560064,MIN-BORDER
1.040253956336528,2.1074984656901936,-1.0355644370943997,MIN-BORDER
0.6652539563365281,4.88527624346797,-0.035564437094399715,MIN-BORDER
-0.08474604366347194,3.2186095768013048,-2.3155644370944,MIN-BORDER
-0.6941210436634719,0.8112021693938969,-0.3155644370943997,MIN-BORDER
-1.069121043663472,2.477868836060564,1.284435562905601,MIN-BORDER
1.180878956336528,3.588979947171675,0.28443556290560057,MIN-BORDER
0.24337895633652806,4.700091058282785,0.8844355629056011,MIN-BORDER
-0.8816210436634719,3.9593503175420453,-0.11556443709440006,MIN-BORDER
0.6183789563365281,2.2926836508753787,-1.5155644370944,MIN-BORDER
0.8996289563365281,2.848239206430934,1.0844355629056008,MIN-BORDER
0.5246289563365281,3.712436737295131,2.0844355629056004,MIN-BORDER
