@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute CLASS {MAJ,MIN}
@data
-0.18197258096188307,-0.41074285266655924,MAJ
0.31802741903811693,0.25592381400010744,MAJ
-0.05697258096188307,0.47814603622232954,MAJ
0.44302741903811693,0.14481270288899628,MAJ
-0.46322258096188307,-0.29963174155544814,MAJ
0.28677741903811693,-0.4477798897035963,MAJ
-0.33822258096188307,0.21888677696307046,MAJ
0.41177741903811693,0.44110899918529256,MAJ
-0.40072258096188307,0.1077756658519593,MAJ
-0.27572258096188307,-0.48893215307808185,MAJ
0.47427741903811693,-0.26670993085585964,MAJ
-0.47884758096188307,0.39995673581080693,MAJ
-0.22884758096188307,-0.37782104196697075,MAJ
0.14615241903811693,-0.4148580790040078,MAJ
0.39615241903811693,-0.08152474567067447,MAJ
-0.41634758096188307,-0.19263585678178557,MAJ
0.08365241903811693,0.474030809884881,MAJ
0.33365241903811693,-0.3037469678928967,MAJ
-0.29134758096188307,0.36291969877376984,MAJ
-0.04134758096188307,-0.4518951160410448,MAJ
0.45865241903811693,0.2147715506256218,MAJ
-0.44759758096188307,-0.1185617827077115,MAJ
-0.19759758096188307,0.4369937728478439,MAJ
-0.32259758096188307,-0.3407840049299337,MAJ
0.42740241903811693,-0.46424079505339055,MAJ
-0.38509758096188307,0.20242587161327608,MAJ
0.36490241903811693,0.4246480938354983,MAJ
0.23990241903811693,-0.3531296839422794,MAJ
0.48990241903811693,-0.01979635060894608,MAJ
-0.48666008096188307,-0.39016672097931643,MAJ
-0.36166008096188307,0.49872216790957236,MAJ
0.38833991903811693,0.3876110567984612,MAJ
-0.42416008096188307,0.054277723465127936,MAJ
0.07583991903811693,-0.42720375801635346,MAJ
0.20083991903811693,0.46168513087253527,MAJ
0.45083991903811693,-0.31609264690524236,MAJ
-0.45541008096188307,0.3505740197614241,MAJ
-0.20541008096188307,-0.4765864740657362,MAJ
-0.08041008096188307,0.41230241482315266,MAJ
0.41958991903811693,0.0789690814898194,MAJ
-0.39291008096188307,-0.36547536295462507,MAJ
0.35708991903811693,-0.4025123999916621,MAJ
0.48208991903811693,0.4863764888972266,MAJ
-0.47103508096188307,0.15304315556389336,MAJ
-0.22103508096188307,0.37526537778611546,MAJ
-0.34603508096188307,-0.4395494370286992,MAJ
0.40396491903811693,-0.21732721480647693,MAJ
-0.40853508096188307,0.44933945186018964,MAJ
0.34146491903811693,0.3382283407490785,MAJ
0.21646491903811693,-0.49304737941553045,MAJ
0.46646491903811693,-0.15971404608219714,MAJ
-0.43978508096188307,-0.2708251571933082,MAJ
0.06021491903811693,0.3958415094733584,MAJ
0.31021491903811693,-0.3819362683044193,MAJ
-0.31478508096188307,0.28473039836224723,MAJ
-0.06478508096188307,-0.4189733053414564,MAJ
0.43521491903811693,0.24769336132521025,MAJ
-0.12728508096188307,0.46991558354743246,MAJ
0.24771491903811693,0.3588044724363213,MAJ
0.49771491903811693,-0.4560103423784934,MAJ
-0.49642570596188307,0.21065632428817327,MAJ
0.25357429403811693,0.43287854651039537,MAJ
-0.43392570596188307,-0.4683560213908391,MAJ
0.31607429403811693,-0.24613379916861688,MAJ
-0.30892570596188307,0.42053286749804974,MAJ
0.44107429403811693,0.3094217563869386,MAJ
-0.46517570596188307,-0.023911576946394675,MAJ
0.15982429403811693,0.4946069415721238,MAJ
0.40982429403811693,-0.28317083620565386,MAJ
-0.40267570596188307,0.38349583046101265,MAJ
-0.15267570596188307,-0.431318984353802,MAJ
0.34732429403811693,0.23534768231286463,MAJ
-0.027675705961883068,0.4575699045350867,MAJ
0.47232429403811693,0.12423657120175347,MAJ
-0.48080070596188307,-0.3202078732426909,MAJ
0.26919929403811693,-0.4807017004031848,MAJ
-0.35580070596188307,0.1859649662634818,MAJ
0.39419929403811693,0.4081871884857041,MAJ
-0.41830070596188307,0.07485385515237086,MAJ
-0.29330070596188307,-0.40662762632911065,MAJ
0.45669929403811693,-0.1844054041068885,MAJ
-0.44955070596188307,0.4822612625597781,MAJ
0.30044929403811693,0.3711501514486669,MAJ
0.17544929403811693,-0.44366466336614774,MAJ
0.42544929403811693,-0.11033133003281442,MAJ
-0.38705070596188307,-0.22144244114392553,MAJ
0.11294929403811693,0.4452242255227411,MAJ
0.36294929403811693,-0.3325535522550366,MAJ
-0.26205070596188307,0.33411311441162994,MAJ
-0.012050705961883068,-0.49853434786546186,MAJ
0.48794929403811693,0.16813231880120472,MAJ
-0.48861320596188307,-0.16520101453212854,MAJ
-0.23861320596188307,0.3903545410234269,MAJ
-0.36361320596188307,-0.38742323675435075,MAJ
0.38638679403811693,-0.42446027379138773,MAJ
-0.42611320596188307,0.2422063928752788,MAJ
0.32388679403811693,0.464428615097501,MAJ
0.44888679403811693,0.019984170653056577,MAJ
-0.45736320596188307,-0.4614973108284248,MAJ
-0.33236320596188307,0.4273915780604639,MAJ
0.41763679403811693,0.31628046694935275,MAJ
0.10513679403811693,-0.4738429898407705,MAJ
0.23013679403811693,0.4150458990481183,MAJ
0.48013679403811693,-0.36273187872965934,MAJ
-0.47298820596188307,0.3039347879370071,MAJ
-0.22298820596188307,-0.3997689157666964,MAJ
-0.09798820596188307,0.48911997312219235,MAJ
0.40201179403811693,0.1557866397888591,MAJ
-0.41048820596188307,-0.28865780465558527,MAJ
0.33951179403811693,-0.43680595280373347,MAJ
0.46451179403811693,0.45208293608515526,MAJ
-0.44173820596188307,0.118749602751822,MAJ
-0.31673820596188307,-0.4861886688531162,MAJ
0.43326179403811693,-0.2639664466308939,MAJ
-0.37923820596188307,0.40270022003577266,MAJ
0.37076179403811693,0.2915891089246615,MAJ
0.24576179403811693,-0.4121145947790421,MAJ
0.49576179403811693,-0.0787812614457088,MAJ
-0.49251945596188307,-0.1898923725568199,MAJ
0.007480544038116932,0.4767742941098466,MAJ
-0.36751945596188307,0.36566318299873546,MAJ
-0.11751945596188307,-0.44915163181607914,MAJ
0.38248054403811693,0.21751503485058754,MAJ
-0.43001945596188307,-0.11581829848274583,MAJ
-0.18001945596188307,0.43973725707280964,MAJ
-0.30501945596188307,-0.338040520704968,MAJ
0.44498054403811693,-0.4903038951905647,MAJ
-0.46126945596188307,0.1763627714761018,MAJ
0.28873054403811693,0.398584993698324,MAJ
0.16373054403811693,-0.3791927840794536,MAJ
0.41373054403811693,-0.0458594507461203,MAJ
-0.39876945596188307,-0.41622982111649065,MAJ
0.35123054403811693,-0.19400759889426844,MAJ
-0.27376945596188307,0.4726590677723981,MAJ
0.47623054403811693,0.3615479566612869,MAJ
-0.47689445596188307,0.02821462332795366,MAJ
0.023105544038116932,-0.4532668581535277,MAJ
-0.35189445596188307,-0.23104463593130548,MAJ
0.14810554403811693,0.435622030735361,MAJ
0.39810554403811693,-0.3421557470424166,MAJ
-0.41439445596188307,0.3245109196242498,MAJ
-0.16439445596188307,-0.46561253716587336,MAJ
-0.03939445596188307,0.42327635172301536,MAJ
0.46060554403811693,0.0899430183896821,MAJ
-0.44564445596188307,-0.3545014260547622,MAJ
0.30435554403811693,-0.3915384630917993,MAJ
-0.32064445596188307,0.2751282035748672,MAJ
0.42935554403811693,0.49735042579708943,MAJ
-0.38314445596188307,0.16401709246375618,MAJ
-0.13314445596188307,0.3862393146859783,MAJ
-0.25814445596188307,-0.42857550012883633,MAJ
0.49185554403811693,-0.20635327790661412,MAJ
-0.48470695596188307,0.46031338876005234,MAJ
0.26529304403811693,0.3492022776489412,MAJ
0.14029304403811693,-0.47795821617821904,MAJ
0.39029304403811693,-0.14462488284488573,MAJ
-0.42220695596188307,-0.2557359939559968,MAJ
0.07779304403811693,0.41093067271066974,MAJ
0.32779304403811693,-0.36684710506710794,MAJ
-0.29720695596188307,0.2998195615995586,MAJ
-0.04720695596188307,-0.40388414210414497,MAJ
0.45279304403811693,0.2627825245625216,MAJ
-0.45345695596188307,-0.07055080877081166,MAJ
-0.20345695596188307,0.4850047467847437,MAJ
-0.32845695596188307,-0.29277303099303387,MAJ
0.17154304403811693,0.37389363567363254,MAJ
0.42154304403811693,-0.440921179141182,MAJ
-0.39095695596188307,0.22574548752548462,MAJ
0.35904304403811693,0.4479677097477067,MAJ
0.23404304403811693,-0.32981006803007085,MAJ
0.48404304403811693,0.003523265303262302,MAJ
-0.46908195596188307,-0.49441912152801326,MAJ
-0.34408195596188307,0.39446976736087547,MAJ
0.40591804403811693,0.2833586562497643,MAJ
-0.40658195596188307,-0.0499746770835689,MAJ
0.09341804403811693,-0.4203450474539392,MAJ
0.21841804403811693,0.46854384143494954,MAJ
0.46841804403811693,-0.30923393634282803,MAJ
-0.43783195596188307,0.3574327303238384,MAJ
-0.18783195596188307,-0.4573820844909763,MAJ
-0.06283195596188307,0.43150680439791245,MAJ
0.43716804403811693,0.09817347106457919,MAJ
-0.37533195596188307,-0.3462709733798651,MAJ
0.37466804403811693,-0.4697277635033219,MAJ
0.49966804403811693,0.4191611253855668,MAJ
-0.49959953408688307,0.08582779205223356,MAJ
-0.37459953408688307,-0.39565368942924783,MAJ
0.37540046591311693,-0.17343146720702568,MAJ
-0.43709953408688307,0.4932351994596409,MAJ
0.31290046591311693,0.38212408834852973,MAJ
0.18790046591311693,-0.43269072646628487,MAJ
0.43790046591311693,-0.09935739313295161,MAJ
-0.46834953408688307,-0.21046850424406272,MAJ
0.03165046591311693,0.4561981624226038,MAJ
0.28165046591311693,-0.32157961535517376,MAJ
-0.34334953408688307,0.34508705131149264,MAJ
-0.09334953408688307,-0.48207344251566764,MAJ
0.40665046591311693,0.18459322415099888,MAJ
-0.40584953408688307,-0.14874010918233432,MAJ
-0.15584953408688307,0.4068154463732212,MAJ
-0.28084953408688307,-0.3709623314045565,MAJ
0.46915046591311693,-0.4079993684415935,MAJ
-0.48397453408688307,0.25866729822507306,MAJ
0.26602546591311693,0.48088952044729516,MAJ
-0.42147453408688307,-0.44503640547863055,MAJ
-0.29647453408688307,0.4438524834102582,MAJ
0.45352546591311693,0.332741372299147,MAJ
-0.45272453408688307,-5.919610341861836E-4,MAJ
0.04727546591311693,-0.49899159523628944,MAJ
-0.32772453408688307,-0.27676937301406723,MAJ
0.17227546591311693,0.3898972936525994,MAJ
0.42227546591311693,-0.38788048412517834,MAJ
-0.39022453408688307,0.27878618254148824,MAJ
-0.14022453408688307,-0.4249175211622154,MAJ
0.35977546591311693,0.24174914550445126,MAJ
-0.015224534086883068,0.46397136772667347,MAJ
0.48477546591311693,0.1306380343933402,MAJ
-0.49178703408688307,-0.31380641005110427,MAJ
0.25821296591311693,-0.46195455819925246,MAJ
-0.36678703408688307,0.20471210846741428,MAJ
0.38321296591311693,0.4269343306896364,MAJ
-0.42928703408688307,0.09360099735630312,MAJ
-0.30428703408688307,-0.4743002372115981,MAJ
0.44571296591311693,-0.2520780149893759,MAJ
-0.46053703408688307,0.41458865167729075,MAJ
-0.21053703408688307,-0.363189126100487,MAJ
0.28946296591311693,0.3034775405661796,MAJ
0.16446296591311693,-0.400226163137524,MAJ
0.41446296591311693,-0.06689282980419076,MAJ
-0.39803703408688307,-0.17800394091530186,MAJ
0.10196296591311693,0.4886627257513648,MAJ
0.35196296591311693,-0.2891150520264129,MAJ
-0.27303703408688307,0.37755161464025366,MAJ
-0.023037034086883068,-0.43726320017456105,MAJ
0.47696296591311693,0.22940346649210563,MAJ
-0.47616203408688307,-0.10392986684122779,MAJ
-0.22616203408688307,0.45162568871432773,MAJ
-0.35116203408688307,-0.32615208906344995,MAJ
0.39883796591311693,-0.48664591622394376,MAJ
-0.41366203408688307,0.1800207504427228,MAJ
0.33633796591311693,0.40224297266494513,MAJ
0.21133796591311693,-0.37553480511283266,MAJ
0.46133796591311693,-0.0422014717794994,MAJ
-0.44491203408688307,-0.4125718421498697,MAJ
-0.31991203408688307,0.4763170467390191,MAJ
0.43008796591311693,0.36520593562790793,MAJ
0.11758796591311693,-0.44960887918690673,MAJ
0.24258796591311693,0.4392800097019821,MAJ
0.49258796591311693,-0.3384977680757956,MAJ
-0.49569328408688307,0.32816889859087095,MAJ
-0.24569328408688307,-0.49076114256139236,MAJ
-0.37069328408688307,-0.15742780922805905,MAJ
-0.12069328408688307,0.3981277463274965,MAJ
-0.43319328408688307,-0.3796500314502812,MAJ
0.31680671591311693,-0.41668706848731824,MAJ
0.44180671591311693,0.47220182040157055,MAJ
-0.46444328408688307,0.1388684870682373,MAJ
-0.21444328408688307,0.3610907092904594,MAJ
-0.33944328408688307,-0.4537241055243553,MAJ
0.41055671591311693,-0.23150188330213312,MAJ
-0.40194328408688307,0.43516478336453346,MAJ
0.34805671591311693,0.3240536722534223,MAJ
0.22305671591311693,-0.466069784536701,MAJ
0.47305671591311693,-0.1327364512033677,MAJ
-0.48006828408688307,-0.2438475623144788,MAJ
0.019931715913116932,0.42281910435218784,MAJ
0.26993171591311693,-0.35495867342558984,MAJ
-0.35506828408688307,0.3117079932410767,MAJ
-0.10506828408688307,-0.3919957104626269,MAJ
0.39493171591311693,0.2746709562040397,MAJ
-0.41756828408688307,-0.05866237712929362,MAJ
-0.16756828408688307,0.4968931784262619,MAJ
-0.29256828408688307,-0.2808845993515158,MAJ
0.20743171591311693,0.38578206731515075,MAJ
0.45743171591311693,-0.4290327474996639,MAJ
-0.44881828408688307,0.23763391916700272,MAJ
0.30118171591311693,0.4598561413892248,MAJ
0.42618171591311693,0.015411696944780506,MAJ
-0.38631828408688307,-0.4784154635490467,MAJ
0.36368171591311693,-0.2561932413268244,MAJ
-0.26131828408688307,0.4104734253398422,MAJ
0.48868171591311693,0.29936231422873105,MAJ
-0.48788078408688307,-0.03397101910460226,MAJ
0.012119215913116932,-0.40434138947497256,MAJ
-0.36288078408688307,-0.1821191672527504,MAJ
0.13711921591311693,0.48454749941391617,MAJ
0.38711921591311693,-0.2932302783638615,MAJ
-0.42538078408688307,0.373436388302805,MAJ
-0.17538078408688307,-0.44137842651200965,MAJ
-0.05038078408688307,0.4475104623768792,MAJ
0.44961921591311693,0.11417712904354593,MAJ
-0.45663078408688307,-0.3302673154008985,MAJ
0.29336921591311693,-0.4948763688988409,MAJ
0.41836921591311693,0.39401251999004794,MAJ
-0.26913078408688307,-0.42080229482476683,MAJ
0.48086921591311693,-0.19858007260254468,MAJ
-0.47225578408688307,0.468086594064122,MAJ
0.27774421591311693,0.35697548295301085,MAJ
0.15274421591311693,-0.45783933186180387,MAJ
0.40274421591311693,-0.12450599852847061,MAJ
-0.40975578408688307,-0.2356171096395817,MAJ
0.09024421591311693,0.4310495570270849,MAJ
0.34024421591311693,-0.34672822075069276,MAJ
-0.28475578408688307,0.31993844591597376,MAJ
-0.03475578408688307,-0.47018501087414954,MAJ
0.46524421591311693,0.19648165579251708,MAJ
-0.44100578408688307,-0.13685167754081629,MAJ
-0.19100578408688307,0.4187038780147393,MAJ
-0.31600578408688307,-0.3590738997630384,MAJ
0.43399421591311693,-0.3961109368000755,MAJ
-0.37850578408688307,0.27055572986659115,MAJ
0.37149421591311693,0.49277795208881336,MAJ
0.49649421591311693,0.048333507644368945,MAJ
-0.49764640908688307,-0.4331479738371125,MAJ
-0.37264640908688307,0.4557409150517763,MAJ
0.37735359091311693,0.3446298039406651,MAJ
-0.43514640908688307,0.011296470607331965,MAJ
0.06485359091311693,-0.4825306898864952,MAJ
-0.31014640908688307,-0.26030846766427296,MAJ
0.18985359091311693,0.40635819900239367,MAJ
0.43985359091311693,-0.3714195787753841,MAJ
-0.46639640908688307,0.2952470878912825,MAJ
-0.21639640908688307,-0.40845661581242115,MAJ
-0.09139640908688307,0.48043227307646763,MAJ
0.40860359091311693,0.14709893974313437,MAJ
-0.40389640908688307,-0.29734550470131005,MAJ
0.34610359091311693,-0.4454936528494582,MAJ
0.47110359091311693,0.44339523603943065,MAJ
-0.48202140908688307,0.11006190270609739,MAJ
-0.23202140908688307,0.3322841249283195,MAJ
-0.35702140908688307,-0.49624811101132377,MAJ
0.39297859091311693,-0.2740258887891015,MAJ
-0.41952140908688307,0.39264077787756513,MAJ
-0.16952140908688307,-0.38513699990021266,MAJ
0.33047859091311693,0.28152966676645397,MAJ
0.20547859091311693,-0.42217403693724964,MAJ
0.45547859091311693,-0.08884070360391638,MAJ
-0.45077140908688307,-0.1999518147150275,MAJ
0.04922859091311693,0.4667148519516392,MAJ
0.29922859091311693,-0.3110629258261386,MAJ
-0.32577140908688307,0.35560374084052804,MAJ
-0.07577140908688307,-0.45921107397428673,MAJ
0.42422859091311693,0.20745559269238,MAJ
-0.38827140908688307,-0.12587774064095342,MAJ
-0.13827140908688307,0.4296778149146021,MAJ
-0.26327140908688307,-0.34809996286317557,MAJ
0.48672859091311693,-0.4715567529866324,MAJ
-0.48983390908688307,0.19510991368003427,MAJ
0.26016609091311693,0.4173321359022565,MAJ
-0.42733390908688307,-0.3974826789125583,MAJ
-0.30233390908688307,0.49140620997633055,MAJ
0.44766609091311693,0.3802950988652194,MAJ
-0.45858390908688307,0.046961765531886135,MAJ
0.04141609091311693,-0.4345197159495954,MAJ
0.16641609091311693,0.45436917293929346,MAJ
0.41641609091311693,-0.3234086048384842,MAJ
-0.39608390908688307,0.3432580618281823,MAJ
-0.14608390908688307,-0.4839024319989781,MAJ
-0.021083909086883068,0.40498645688991086,MAJ
0.47891609091311693,0.0716531235565776,MAJ
-0.47420890908688307,-0.37279132088786693,MAJ
0.27579109091311693,-0.409828357924904,MAJ
-0.34920890908688307,0.2568383087417627,MAJ
0.40079109091311693,0.4790605309639848,MAJ
-0.41170890908688307,0.14572719763065156,MAJ
-0.16170890908688307,0.36794941985287366,MAJ
-0.28670890908688307,-0.44686539496194105,MAJ
0.46329109091311693,-0.22464317273971884,MAJ
-0.44295890908688307,0.44202349392694784,MAJ
0.30704109091311693,0.3309123828158367,MAJ
0.18204109091311693,-0.48801765833642663,MAJ
0.43204109091311693,-0.15468432500309331,MAJ
-0.38045890908688307,-0.2657954361142044,MAJ
0.11954109091311693,0.4008712305524622,MAJ
0.36954109091311693,-0.3769065472253155,MAJ
-0.005458909086883068,-0.41394358426235256,MAJ
0.49454109091311693,0.25272308240431407,MAJ
-0.49374015908688307,-0.08061025092901924,MAJ
-0.24374015908688307,0.4749453046265363,MAJ
-0.36874015908688307,-0.30283247315124145,MAJ
0.38125984091311693,-0.4509806212993896,MAJ
-0.43124015908688307,0.2156860453672771,MAJ
0.31875984091311693,0.4379082675894992,MAJ
0.44375984091311693,-0.006536176854945175,MAJ
-0.46249015908688307,-0.4633263003117353,MAJ
-0.33749015908688307,0.42556258857715357,MAJ
0.41250984091311693,0.3144514774660424,MAJ
-0.39999015908688307,-0.018881855867290853,MAJ
0.10000984091311693,-0.3892522262376612,MAJ
0.22500984091311693,0.49963666265122764,MAJ
0.47500984091311693,-0.2781411151265501,MAJ
-0.47811515908688307,0.3885255515401165,MAJ
-0.22811515908688307,-0.42628926327469824,MAJ
-0.10311515908688307,0.46259962561419055,MAJ
0.39688484091311693,0.1292662922808573,MAJ
-0.41561515908688307,-0.31517815216358713,MAJ
0.33438484091311693,-0.47567197932408095,MAJ
0.45938484091311693,0.41321690956480794,MAJ
-0.44686515908688307,0.07988357623147468,MAJ
-0.32186515908688307,-0.4015979052500069,MAJ
0.42813484091311693,-0.17937568302778467,MAJ
-0.38436515908688307,0.4872909836388819,MAJ
0.36563484091311693,0.37617987252777074,MAJ
0.24063484091311693,-0.4386349422870439,MAJ
0.49063484091311693,-0.1053016089537106,MAJ
-0.48592765908688307,-0.2164127200648217,MAJ
0.014072340913116932,0.4502539466018449,MAJ
0.26407234091311693,-0.3275238311759328,MAJ
-0.36092765908688307,0.33914283549073376,MAJ
-0.11092765908688307,-0.49213288467387517,MAJ
0.38907234091311693,0.17453378199279146,MAJ
-0.42342765908688307,-0.1587995513405419,MAJ
-0.17342765908688307,0.39675600421501367,MAJ
-0.29842765908688307,-0.38102177356276407,MAJ
0.45157234091311693,-0.4180588105998011,MAJ
-0.45467765908688307,0.24860785606686553,MAJ
0.29532234091311693,0.47083007828908774,MAJ
0.42032234091311693,0.02638563384464332,MAJ
-0.39217765908688307,-0.4550958476368382,MAJ
0.35782234091311693,-0.23287362541461598,MAJ
-0.26717765908688307,0.43379304125205065,MAJ
0.48282234091311693,0.3226819301409395,MAJ
-0.47030265908688307,-0.010651403192393771,MAJ
0.029697340913116932,-0.46744152664918387,MAJ
-0.34530265908688307,-0.24521930442696166,MAJ
0.15469734091311693,0.421447362239705,MAJ
0.40469734091311693,-0.3563304155380727,MAJ
-0.40780265908688307,0.31033625112859387,MAJ
-0.15780265908688307,-0.39336745257510974,MAJ
0.34219734091311693,0.2732992140915569,MAJ
-0.03280265908688307,0.4955214363137791,MAJ
0.46719734091311693,0.16218810298044584,MAJ
-0.43905265908688307,-0.28225634146399864,MAJ
0.31094734091311693,-0.4304044896121468,MAJ
0.43594734091311693,0.458484399276742,MAJ
-0.25155265908688307,-0.47978720566152955,MAJ
0.49844734091311693,-0.2575649834393073,MAJ
-0.49862297158688307,0.4091016832273594,MAJ
-0.24862297158688307,-0.3686760945504184,MAJ
0.12637702841311693,-0.4057131315874554,MAJ
-0.43612297158688307,-0.18349090936523327,MAJ
0.06387702841311693,0.48317575730143336,MAJ
0.31387702841311693,-0.2946020204763443,MAJ
-0.31112297158688307,0.3720646461903222,MAJ
-0.06112297158688307,-0.4427501686244925,MAJ
0.43887702841311693,0.22391649804217428,MAJ
-0.46737297158688307,-0.1094168352911592,MAJ
-0.21737297158688307,0.4461387202643964,MAJ
-0.34237297158688307,-0.33163905751338135,MAJ
0.40762702841311693,-0.49761985312380663,MAJ
-0.40487297158688307,0.16904681354286,MAJ
0.34512702841311693,0.3912690357650822,MAJ
0.22012702841311693,-0.38650874201269547,MAJ
0.47012702841311693,-0.05317540867936221,MAJ
-0.48299797158688307,-0.4235457790497325,MAJ
-0.35799797158688307,0.4653431098391563,MAJ
0.39200202841311693,0.3542319987280451,MAJ
-0.42049797158688307,0.020898665394711857,MAJ
0.07950202841311693,-0.4605828160867696,MAJ
0.20450202841311693,0.4283060728021192,MAJ
0.45450202841311693,-0.34947170497565844,MAJ
-0.45174797158688307,0.317194961691008,MAJ
-0.20174797158688307,-0.4729284950991153,MAJ
-0.07674797158688307,0.41596039378977356,MAJ
0.42325202841311693,0.0826270604564403,MAJ
-0.38924797158688307,-0.3618173839880041,MAJ
0.36075202841311693,-0.39885442102504115,MAJ
0.48575202841311693,0.49003446786384763,MAJ
-0.49081047158688307,0.15670113453051437,MAJ
-0.24081047158688307,0.3789233567527365,MAJ
-0.36581047158688307,-0.4358914580620782,MAJ
0.38418952841311693,-0.21366923583985603,MAJ
-0.42831047158688307,0.45299743082681054,MAJ
0.32168952841311693,0.3418863197156994,MAJ
0.19668952841311693,-0.48527417411146095,MAJ
0.44668952841311693,-0.15194084077812764,MAJ
-0.45956047158688307,-0.2630519518892387,MAJ
0.04043952841311693,0.40361471477742794,MAJ
0.29043952841311693,-0.3741630630003498,MAJ
-0.33456047158688307,0.2925036036663168,MAJ
-0.08456047158688307,-0.41120010003738683,MAJ
0.41543952841311693,0.2554665666292798,MAJ
-0.39706047158688307,-0.07786676670405357,MAJ
-0.14706047158688307,0.4776887888515019,MAJ
-0.27206047158688307,-0.3000889889262757,MAJ
0.22793952841311693,0.36657767774039074,MAJ
0.47793952841311693,-0.4482371370744239,MAJ
-0.47518547158688307,0.21842952959224282,MAJ
0.27481452841311693,0.4406517518144649,MAJ
-0.41268547158688307,-0.4893894004489095,MAJ
0.33731452841311693,-0.26716717822668723,MAJ
-0.28768547158688307,0.3994994884399793,MAJ
0.46231452841311693,0.28838837732886813,MAJ
-0.44393547158688307,-0.044944956004465075,MAJ
0.05606452841311693,-0.41531532637483537,MAJ
0.18106452841311693,0.47357356251405336,MAJ
0.43106452841311693,-0.3042042152637243,MAJ
-0.38143547158688307,0.3624624514029422,MAJ
-0.13143547158688307,-0.45235236341187246,MAJ
0.36856452841311693,0.21431430325479417,MAJ
-0.006435471586883068,0.43653652547701627,MAJ
0.49356452841311693,0.10320319214368301,MAJ
-0.49471672158688307,-0.3412412523007613,MAJ
0.25528327841311693,-0.46469804242421814,MAJ
-0.36971672158688307,0.20196862424244844,MAJ
0.38028327841311693,0.42419084646467065,MAJ
-0.43221672158688307,0.09085751313133739,MAJ
-0.30721672158688307,-0.390623968350144,MAJ
0.44278327841311693,-0.16840174612792186,MAJ
-0.46346672158688307,0.4982649205387447,MAJ
0.28653327841311693,0.38715380942763356,MAJ
0.16153327841311693,-0.4276610053871811,MAJ
0.41153327841311693,-0.09432767205384779,MAJ
-0.40096672158688307,-0.2054387831649589,MAJ
0.09903327841311693,0.4612278835017076,MAJ
0.34903327841311693,-0.31654989427606994,MAJ
-0.27596672158688307,0.35011677239059646,MAJ
-0.025966721586883068,-0.4770437214365638,MAJ
0.47403327841311693,0.1896229452301027,MAJ
-0.47909172158688307,-0.1437103881032305,MAJ
